"Project Code","Station ID","Sample ID","First Trigger Date","Collection_Date","Sample Type New","Collection Method","Depth","Depth Unit","Matrix","Test Number","Test Name","Storet Code","Method","Measure Date","Value","Sigfig Value","Uncertainty","MDL","PQL","RDL","Units","Remark Code","Flag","Receive Date","LIMS Number","Collection Agency","Source","Owner","Validation Level","Validator","Sampling Purpose","Data Investigation","T Depth","Upper Depth","Lower Depth","DCS(METERS)","Filtration Date","Sample Type","QC Type","Discharge","Up/Down Stream","Weather Code","Program Type","NDEC","Sample Comments","Result Comments"
"CAMB","L28I","P18385-9","","15-MAR-2004 14:17","SAMP","G","0.50","","SW","32","CHLORIDE","941","EPA 300.0","16-MAR-2004 18:33","41.1","41.1","",".1","","0.1000","mg/L","","","15-MAR-2004 16:38","L24386-5","WMD","WMD","WMD","","","","","","","","","","0","","2","1","4","MON","1","BIWEEKLY FLOW/MONTHLY GRAB",""
"CAMB","L28I","P18385-9","","15-MAR-2004 14:17","SAMP","G","0.50","","SW","13","COLOR","80","SM2120B (MODIFIED)","","41","41","","1","","1.0000","PCU","","","15-MAR-2004 16:38","L24386-5","WMD","WMD","WMD","","","","","","","","","","0","","2","1","4","MON","0","BIWEEKLY FLOW/MONTHLY GRAB",""
"CAMB","L28I","P18385-9","","15-MAR-2004 14:17","SAMP","G","0.50","","SW","12","TURBIDITY","76","SM2130B","","6","6.0","",".1","","0.1000","NTU","","","15-MAR-2004 16:38","L24386-5","WMD","WMD","WMD","","","","","","","","","","0","","2","1","4","MON","1","BIWEEKLY FLOW/MONTHLY GRAB",""
"CAMB","L28I","P18385-9","","15-MAR-2004 14:17","SAMP","G","0.50","","SW","19","NITRITE-N","615","SM4500NO3F","16-MAR-2004 09:57","-.004","-0.004","",".004","","0.0040","mg/L","U","","15-MAR-2004 16:38","L24386-5","WMD","WMD","WMD","","","","","","","","","","0","","2","1","4","MON","3","BIWEEKLY FLOW/MONTHLY GRAB",""
"CAMB","L28I","P18385-9","","15-MAR-2004 14:17","SAMP","G","0.50","","SW","20","AMMONIA-N","608","SM4500-NH3H","16-MAR-2004 13:14","-.009","-0.009","",".009","","0.0090","mg/L","U","","15-MAR-2004 16:38","L24386-5","WMD","WMD","WMD","","","","","","","","","","0","","2","1","4","MON","2","BIWEEKLY FLOW/MONTHLY GRAB",""
"CAMB","L28I","P18385-9","","15-MAR-2004 14:17","SAMP","G","0.50","","SW","21","KJELDAHL NITROGEN, TOTAL","625","EPA 351.2-MOD","17-MAR-2004 14:47","1","1.00","",".05","","0.0500","mg/L","","","15-MAR-2004 16:38","L24386-5","WMD","WMD","WMD","","","","","","","","","","0","","2","1","4","MON","1","BIWEEKLY FLOW/MONTHLY GRAB",""
"CAMB","L28I","P18385-9","","15-MAR-2004 14:17","SAMP","G","0.50","","SW","7","Temperature","","FIELD","","23.4","23.4","","","","","Deg C","","","15-MAR-2004 16:38","L24386-5","WMD","WMD","WMD","","","","","","","","","","0","","2","1","4","MON","1","BIWEEKLY FLOW/MONTHLY GRAB",""
"CAMB","L28I","P18385-9","","15-MAR-2004 14:17","SAMP","G","0.50","","SW","8","DISSOLVED OXYGEN","","FIELD","","9.8","9.80","","","","","mg/L","","","15-MAR-2004 16:38","L24386-5","WMD","WMD","WMD","","","","","","","","","","0","","2","1","4","MON","2","BIWEEKLY FLOW/MONTHLY GRAB",""
"CAMB","L28I","P18385-9","","15-MAR-2004 14:17","SAMP","G","0.50","","SW","9","SP CONDUCTIVITY, FIELD","","FIELD","","609","609","","","","","uS/cm","","","15-MAR-2004 16:38","L24386-5","WMD","WMD","WMD","","","","","","","","","","0","","2","1","4","MON","0","BIWEEKLY FLOW/MONTHLY GRAB",""
"CAMB","L28I","P18652-10","","24-MAR-2004 11:42","SAMP","G","0.00","","SW","225","NO BOTTLE SAMPLE","","","","0","0","","","","","Units","","","24-MAR-2004 16:55","L24456-10","WMD","WMD","WMD","","","","CA","0.00","","","","","0","","2","1","3","MON","0","No Bottle Sample... no flow, no sample",""
"CAMB","L28I","P18398-9","","31-MAR-2004 13:56","SAMP","G","0.00","","SW","225","NO BOTTLE SAMPLE","","","","0","0","","","","","Units","","","31-MAR-2004 17:21","L24503-5","WMD","WMD","WMD","","","","CA","0.00","","","","","0","","2","0","1","MON","0","No Bottle Sample... BIWEEKLY FLOW.  NO FLOW; NOB",""
"CAMB","L28I","P18664-18","","12-APR-2004 13:43","SAMP","G","0.00","","SW","225","NO BOTTLE SAMPLE","","","","0","0","","","","","Units","","","12-APR-2004 16:40","L24563-18","WMD","WMD","WMD","","","","CA","0.00","","","","","0","","2","1","5","MON","0","No Bottle Sample...",""
"CAMB","L28I","P19086-10","","27-APR-2004 14:55","SAMP","G","0.50","","SW","12","TURBIDITY","76","SM2130B","","3","3.0","",".1","","0.1000","NTU","","","27-APR-2004 16:52","L24673-7","WMD","WMD","WMD","","","","","","","","","","0","","2","1","2","MON","1","",""
"CAMB","L28I","P19086-10","","27-APR-2004 14:55","SAMP","G","0.50","","SW","36","IRON, TOTAL","1045","SM3120B","04-MAY-2004 13:26","38","38","","3","","3.0000","ug/L","","","27-APR-2004 16:52","L24673-7","WMD","WMD","WMD","","","","","","","","","","0","","2","1","2","MON","2","",""
"CAMB","L28I","P19086-10","","27-APR-2004 14:55","SAMP","G","0.50","","SW","67","ALKALINITY, TOT, CACO3","410","EPA 310.1","28-APR-2004 19:34","188","188","","1","","1.0000","mg/L","","","27-APR-2004 16:52","L24673-7","WMD","WMD","WMD","","","","","","","","","","0","","2","1","2","MON","2","",""
"CAMB","L28I","P19086-10","","27-APR-2004 14:55","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","671","SM4500PF","28-APR-2004 13:21","-.004","-0.004","",".004","","0.0040","mg/L","U","","27-APR-2004 16:52","L24673-7","WMD","WMD","WMD","","","","","","","","","","0","","2","1","2","MON","3","",""
"CAMB","L28I","P19086-10","","27-APR-2004 14:55","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","29-APR-2004 09:05",".023","0.023","",".002","","0.0020","mg/L","","","27-APR-2004 16:52","L24673-7","WMD","WMD","WMD","","","","","","","","","","0","","2","1","2","MON","3","",""
"CAMB","L28I","P19086-10","","27-APR-2004 14:55","SAMP","G","0.50","","SW","27","SILICA","955","SM4500SID (MODIFIED)","29-APR-2004 12:12","7.37","7.37","",".05","","0.0500","mg/L","","","27-APR-2004 16:52","L24673-7","WMD","WMD","WMD","","","","","","","","","","0","","2","1","2","MON","1","",""
"CAMB","L28I","P19086-10","","27-APR-2004 14:55","SAMP","G","0.50","","SW","28","SODIUM","930","SM3120B","03-MAY-2004 10:42","31.7","31.7","",".2","","0.2000","mg/L","","","27-APR-2004 16:52","L24673-7","WMD","WMD","WMD","","","","","","","","","","0","","2","1","2","MON","2","",""
"CAMB","L28I","P19086-10","","27-APR-2004 14:55","SAMP","G","0.50","","SW","29","POTASSIUM","935","SM3120B","03-MAY-2004 10:42","1.7","1.7","",".1","","0.1000","mg/L","","","27-APR-2004 16:52","L24673-7","WMD","WMD","WMD","","","","","","","","","","0","","2","1","2","MON","2","",""
"CAMB","L28I","P19086-10","","27-APR-2004 14:55","SAMP","G","0.50","","SW","30","CALCIUM","915","SM3120B","03-MAY-2004 10:42","67.1","67.1","",".2","","0.2000","mg/L","","","27-APR-2004 16:52","L24673-7","WMD","WMD","WMD","","","","","","","","","","0","","2","1","2","MON","2","",""
"CAMB","L28I","P19086-10","","27-APR-2004 14:55","SAMP","G","0.50","","SW","31","MAGNESIUM","925","SM3120B","03-MAY-2004 10:42","7.8","7.8","",".1","","0.1000","mg/L","","","27-APR-2004 16:52","L24673-7","WMD","WMD","WMD","","","","","","","","","","0","","2","1","2","MON","2","",""
"CAMB","L28I","P19086-10","","27-APR-2004 14:55","SAMP","G","0.50","","SW","32","CHLORIDE","941","EPA 300.0","29-APR-2004 22:10","43","43.0","",".1","","0.1000","mg/L","","","27-APR-2004 16:52","L24673-7","WMD","WMD","WMD","","","","","","","","","","0","","2","1","2","MON","1","",""
"CAMB","L28I","P19086-10","","27-APR-2004 14:55","SAMP","G","0.50","","SW","13","COLOR","80","SM2120B (MODIFIED)","","30","30","","1","","1.0000","PCU","","","27-APR-2004 16:52","L24673-7","WMD","WMD","WMD","","","","","","","","","","0","","2","1","2","MON","0","",""
"CAMB","L28I","P19086-10","","27-APR-2004 14:55","SAMP","G","0.50","","SW","16","TOTAL SUSPENDED SOLIDS","530","EPA 160.2","28-APR-2004 10:51","-3","-3","","3","","3.0000","mg/L","U","","27-APR-2004 16:52","L24673-7","WMD","WMD","WMD","","","","","","","","","","0","","2","1","2","MON","1","",""
"CAMB","L28I","P19086-10","","27-APR-2004 14:55","SAMP","G","0.50","","SW","18","NITRATE+NITRITE-N","630","SM4500NO3F","28-APR-2004 14:26","-.004","-0.004","",".004","","0.0040","mg/L","U","","27-APR-2004 16:52","L24673-7","WMD","WMD","WMD","","","","","","","","","","0","","2","1","2","MON","3","",""
"CAMB","L28I","P19086-10","","27-APR-2004 14:55","SAMP","G","0.50","","SW","19","NITRITE-N","615","SM4500NO3F","28-APR-2004 13:17","-.004","-0.004","",".004","","0.0040","mg/L","U","","27-APR-2004 16:52","L24673-7","WMD","WMD","WMD","","","","","","","","","","0","","2","1","2","MON","3","",""
"CAMB","L28I","P19086-10","","27-APR-2004 14:55","SAMP","G","0.50","","SW","20","AMMONIA-N","608","SM4500-NH3H","28-APR-2004 14:29","-.009","-0.009","",".009","","0.0090","mg/L","U","","27-APR-2004 16:52","L24673-7","WMD","WMD","WMD","","","","","","","","","","0","","2","1","2","MON","2","",""
"CAMB","L28I","P19086-10","","27-APR-2004 14:55","SAMP","G","0.50","","SW","21","KJELDAHL NITROGEN, TOTAL","625","EPA 351.2-MOD","29-APR-2004 15:47",".94","0.94","",".05","","0.0500","mg/L","","","27-APR-2004 16:52","L24673-7","WMD","WMD","WMD","","","","","","","","","","0","","2","1","2","MON","1","",""
"CAMB","L28I","P19086-10","","27-APR-2004 14:55","SAMP","G","0.50","","SW","7","Temperature","","FIELD","","27.5","27.5","","","","","Deg C","","","27-APR-2004 16:52","L24673-7","WMD","WMD","WMD","","","","","","","","","","0","","2","1","2","MON","1","",""
"CAMB","L28I","P19086-10","","27-APR-2004 14:55","SAMP","G","0.50","","SW","8","DISSOLVED OXYGEN","","FIELD","","9.52","9.52","","","","","mg/L","","","27-APR-2004 16:52","L24673-7","WMD","WMD","WMD","","","","","","","","","","0","","2","1","2","MON","2","",""
"CAMB","L28I","P19086-10","","27-APR-2004 14:55","SAMP","G","0.50","","SW","9","SP CONDUCTIVITY, FIELD","","FIELD","","516","516","","","","","uS/cm","","","27-APR-2004 16:52","L24673-7","WMD","WMD","WMD","","","","","","","","","","0","","2","1","2","MON","0","",""
"CAMB","L28I","P19086-10","","27-APR-2004 14:55","SAMP","G","0.50","","SW","10","PH, FIELD","","FIELD","","8.08","8.08","","","","","None","","","27-APR-2004 16:52","L24673-7","WMD","WMD","WMD","","","","","","","","","","0","","2","1","2","MON","2","",""
"CAMB","L28I","P19086-10","","27-APR-2004 14:55","SAMP","G","0.50","","SW","33","SULFATE","946","EPA 300.0","29-APR-2004 22:10","7.3","7.3","",".1","","0.1000","mg/L","","","27-APR-2004 16:52","L24673-7","WMD","WMD","WMD","","","","","","","","","","0","","2","1","2","MON","1","",""
"CAMB","L28I","P19086-10","","27-APR-2004 14:55","SAMP","G","0.50","","SW","35","HARDNESS AS CACO3","","SM3120B","03-MAY-2004 10:42","200","200.0","",".1","","0.1000","mg/L","","","27-APR-2004 16:52","L24673-7","WMD","WMD","WMD","","","","","","","","","","0","","2","1","2","MON","1","",""
"CAMB","L28I","P19069-18","","12-MAY-2004 14:35","SAMP","G","0.00","","SW","225","NO BOTTLE SAMPLE","","","","0","0","","","","","Units","","","12-MAY-2004 17:07","L24757-18","WMD","WMD","WMD","","","","CA","0.00","","","","","0","","2","1","1","MON","0","No Bottle Sample... BIWEEKLY FLOW... no flow",""
"CAMB","L28I","P19418-18","","25-MAY-2004 11:56","SAMP","G","0.00","","SW","225","NO BOTTLE SAMPLE","","","","0","0","","","","","Units","","","25-MAY-2004 15:10","L24829-18","WMD","WMD","WMD","","","","CA","0.00","","","","","0","","2","1","1","MON","0","No Bottle Sample... BIWEEKLY FLOW... no flow",""
"CAMB","L28I","P19174-10","","10-JUN-2004 13:28","SAMP","G","0.00","","SW","225","NO BOTTLE SAMPLE","","","","0","0","","","","","Units","","","10-JUN-2004 15:49","L24938-7","WMD","WMD","WMD","","","","CA","0.00","","","","","0","","2","1","1","MON","0","No Bottle Sample... no flow",""
"CAMB","L28I","P19618-10","","21-JUN-2004 14:08","SAMP","G","0.50","","SW","12","TURBIDITY","76","SM2130B","22-JUN-2004 13:44","2.4","2.4","",".1","","0.1000","NTU","","","21-JUN-2004 16:08","L25002-10","WMD","WMD","WMD","","","","","","","","","","0","","1","1","1","MON","1","",""
"CAMB","L28I","P19618-10","","21-JUN-2004 14:08","SAMP","G","0.50","","SW","35","HARDNESS AS CACO3","","SM3120B","01-JUL-2004 11:50","177","177.0","",".1","","0.1000","mg/L","","","21-JUN-2004 16:08","L25002-10","WMD","WMD","WMD","","","","","","","","","","0","","1","1","1","MON","1","",""
"CAMB","L28I","P19618-10","","21-JUN-2004 14:08","SAMP","G","0.50","","SW","36","IRON, TOTAL","1045","SM3120B","24-JUN-2004 12:49","66","66","","3","","3.0000","ug/L","","","21-JUN-2004 16:08","L25002-10","WMD","WMD","WMD","","","","","","","","","","0","","1","1","1","MON","2","",""
"CAMB","L28I","P19618-10","","21-JUN-2004 14:08","SAMP","G","0.50","","SW","67","ALKALINITY, TOT, CACO3","410","EPA 310.1","22-JUN-2004 18:07","163","163","","1","","1.0000","mg/L","","","21-JUN-2004 16:08","L25002-10","WMD","WMD","WMD","","","","","","","","","","0","","1","1","1","MON","2","",""
"CAMB","L28I","P19618-10","","21-JUN-2004 14:08","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","671","SM4500PF","22-JUN-2004 12:51","-.004","-0.004","",".004","","0.0040","mg/L","U","","21-JUN-2004 16:08","L25002-10","WMD","WMD","WMD","","","","","","","","","","0","","1","1","1","MON","3","",""
"CAMB","L28I","P19618-10","","21-JUN-2004 14:08","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","23-JUN-2004 16:03",".029","0.029","",".002","","0.0020","mg/L","","","21-JUN-2004 16:08","L25002-10","WMD","WMD","WMD","","","","","","","","","","0","","1","1","1","MON","3","",""
"CAMB","L28I","P19618-10","","21-JUN-2004 14:08","SAMP","G","0.50","","SW","27","SILICA","955","SM4500SID (MODIFIED)","25-JUN-2004 10:46","7.65","7.65","",".05","","0.0500","mg/L","","","21-JUN-2004 16:08","L25002-10","WMD","WMD","WMD","","","","","","","","","","0","","1","1","1","MON","1","",""
"CAMB","L28I","P19618-10","","21-JUN-2004 14:08","SAMP","G","0.50","","SW","28","SODIUM","930","SM3120B","01-JUL-2004 11:50","29.8","29.8","",".2","","0.2000","mg/L","","","21-JUN-2004 16:08","L25002-10","WMD","WMD","WMD","","","","","","","","","","0","","1","1","1","MON","2","",""
"CAMB","L28I","P19618-10","","21-JUN-2004 14:08","SAMP","G","0.50","","SW","29","POTASSIUM","935","SM3120B","01-JUL-2004 11:50","2","2.0","",".1","","0.1000","mg/L","","","21-JUN-2004 16:08","L25002-10","WMD","WMD","WMD","","","","","","","","","","0","","1","1","1","MON","2","",""
"CAMB","L28I","P19618-10","","21-JUN-2004 14:08","SAMP","G","0.50","","SW","30","CALCIUM","915","SM3120B","01-JUL-2004 11:50","59.2","59.2","",".2","","0.2000","mg/L","","","21-JUN-2004 16:08","L25002-10","WMD","WMD","WMD","","","","","","","","","","0","","1","1","1","MON","2","",""
"CAMB","L28I","P19618-10","","21-JUN-2004 14:08","SAMP","G","0.50","","SW","31","MAGNESIUM","925","SM3120B","01-JUL-2004 11:50","7.1","7.1","",".1","","0.1000","mg/L","","","21-JUN-2004 16:08","L25002-10","WMD","WMD","WMD","","","","","","","","","","0","","1","1","1","MON","2","",""
"CAMB","L28I","P19618-10","","21-JUN-2004 14:08","SAMP","G","0.50","","SW","13","COLOR","80","SM2120B (MODIFIED)","22-JUN-2004 13:30","34","34","","1","","1.0000","PCU","","","21-JUN-2004 16:08","L25002-10","WMD","WMD","WMD","","","","","","","","","","0","","1","1","1","MON","0","",""
"CAMB","L28I","P19618-10","","21-JUN-2004 14:08","SAMP","G","0.50","","SW","16","TOTAL SUSPENDED SOLIDS","530","EPA 160.2","22-JUN-2004 08:45","5","5","","3","","3.0000","mg/L","I","","21-JUN-2004 16:08","L25002-10","WMD","WMD","WMD","","","","","","","","","","0","","1","1","1","MON","1","",""
"CAMB","L28I","P19618-10","","21-JUN-2004 14:08","SAMP","G","0.50","","SW","18","NITRATE+NITRITE-N","630","SM4500NO3F","23-JUN-2004 15:44",".008","0.008","",".004","","0.0040","mg/L","I","","21-JUN-2004 16:08","L25002-10","WMD","WMD","WMD","","","","","","","","","","0","","1","1","1","MON","3","",""
"CAMB","L28I","P19618-10","","21-JUN-2004 14:08","SAMP","G","0.50","","SW","19","NITRITE-N","615","SM4500NO3F","22-JUN-2004 12:47","-.004","-0.004","",".004","","0.0040","mg/L","U","","21-JUN-2004 16:08","L25002-10","WMD","WMD","WMD","","","","","","","","","","0","","1","1","1","MON","3","",""
"CAMB","L28I","P19618-10","","21-JUN-2004 14:08","SAMP","G","0.50","","SW","20","AMMONIA-N","608","SM4500-NH3H","23-JUN-2004 15:47","-.009","-0.009","",".009","","0.0090","mg/L","U","","21-JUN-2004 16:08","L25002-10","WMD","WMD","WMD","","","","","","","","","","0","","1","1","1","MON","2","",""
"CAMB","L28I","P19618-10","","21-JUN-2004 14:08","SAMP","G","0.50","","SW","21","KJELDAHL NITROGEN, TOTAL","625","EPA 351.2-MOD","22-JUN-2004 15:24",".97","0.97","",".05","","0.0500","mg/L","","","21-JUN-2004 16:08","L25002-10","WMD","WMD","WMD","","","","","","","","","","0","","1","1","1","MON","1","",""
"CAMB","L28I","P19618-10","","21-JUN-2004 14:08","SAMP","G","0.50","","SW","7","Temperature","","FIELD","","32.2","32.2","","","","","Deg C","","","21-JUN-2004 16:08","L25002-10","WMD","WMD","WMD","","","","","","","","","","0","","1","1","1","MON","1","",""
"CAMB","L28I","P19618-10","","21-JUN-2004 14:08","SAMP","G","0.50","","SW","8","DISSOLVED OXYGEN","","FIELD","","9.16","9.16","","","","","mg/L","","","21-JUN-2004 16:08","L25002-10","WMD","WMD","WMD","","","","","","","","","","0","","1","1","1","MON","2","",""
"CAMB","L28I","P19618-10","","21-JUN-2004 14:08","SAMP","G","0.50","","SW","9","SP CONDUCTIVITY, FIELD","","FIELD","","457","457","","","","","uS/cm","","","21-JUN-2004 16:08","L25002-10","WMD","WMD","WMD","","","","","","","","","","0","","1","1","1","MON","0","",""
"CAMB","L28I","P19618-10","","21-JUN-2004 14:08","SAMP","G","0.50","","SW","10","PH, FIELD","","FIELD","","8.11","8.11","","","","","None","","","21-JUN-2004 16:08","L25002-10","WMD","WMD","WMD","","","","","","","","","","0","","1","1","1","MON","2","",""
"CAMB","L28I","P19618-10","","21-JUN-2004 14:08","SAMP","G","0.50","","SW","32","CHLORIDE","941","EPA 300.0","23-JUN-2004 15:45","40.4","40.4","",".1","","0.1000","mg/L","","","21-JUN-2004 16:08","L25002-10","WMD","WMD","WMD","","","","","","","","","","0","","1","1","1","MON","1","",""
"CAMB","L28I","P19618-10","","21-JUN-2004 14:08","SAMP","G","0.50","","SW","33","SULFATE","946","EPA 300.0","23-JUN-2004 15:45","7.9","7.9","",".1","","0.1000","mg/L","","","21-JUN-2004 16:08","L25002-10","WMD","WMD","WMD","","","","","","","","","","0","","1","1","1","MON","1","",""
"CAMB","L28I","P19577-18","","06-JUL-2004 12:39","SAMP","G","0.00","","SW","225","NO BOTTLE SAMPLE","","","","0","0","","","","","Units","","","06-JUL-2004 17:00","L25108-18","WMD","WMD","WMD","","","","CA","0.00","","","","","0","","2","1","1","MON","0","No Bottle sample...BIWEEKLY FLOW",""
"CAMB","L28I","P18675-7","","22-JUL-2004 13:38","SAMP","G","0.50","","SW","12","TURBIDITY","76","SM2130B","23-JUL-2004 13:55","2.3","2.3","",".1","","0.1000","NTU","","","22-JUL-2004 16:55","L25249-7","WMD","WMD","WMD","","","","","","","","","","0","","2","0","1","MON","1","BIWEEKLY FLOW/MONTHLY GRAB",""
"CAMB","L28I","P18675-7","","22-JUL-2004 13:38","SAMP","G","0.50","","SW","21","KJELDAHL NITROGEN, TOTAL","625","EPA 351.2-MOD","30-JUL-2004 14:25",".94","0.94","",".05","","0.0500","mg/L","","","22-JUL-2004 16:55","L25249-7","WMD","WMD","WMD","","","","","","","","","","0","","2","0","1","MON","1","BIWEEKLY FLOW/MONTHLY GRAB",""
"CAMB","L28I","P18675-7","","22-JUL-2004 13:38","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","671","SM4500PF","23-JUL-2004 13:59",".004","0.004","",".004","","0.0040","mg/L","I","","22-JUL-2004 16:55","L25249-7","WMD","WMD","WMD","","","","","","","","","","0","","2","0","1","MON","3","BIWEEKLY FLOW/MONTHLY GRAB",""
"CAMB","L28I","P18675-7","","22-JUL-2004 13:38","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","28-JUL-2004 15:37",".03","0.030","",".002","","0.0020","mg/L","","","22-JUL-2004 16:55","L25249-7","WMD","WMD","WMD","","","","","","","","","","0","","2","0","1","MON","3","BIWEEKLY FLOW/MONTHLY GRAB",""
"CAMB","L28I","P18675-7","","22-JUL-2004 13:38","SAMP","G","0.50","","SW","13","COLOR","80","SM2120B (MODIFIED)","23-JUL-2004 15:00","36","36","","1","","1.0000","PCU","","","22-JUL-2004 16:55","L25249-7","WMD","WMD","WMD","","","","","","","","","","0","","2","0","1","MON","0","BIWEEKLY FLOW/MONTHLY GRAB",""
"CAMB","L28I","P18675-7","","22-JUL-2004 13:38","SAMP","G","0.50","","SW","18","NITRATE+NITRITE-N","630","SM4500NO3F","28-JUL-2004 12:49","-.004","-0.004","",".004","","0.0040","mg/L","U","","22-JUL-2004 16:55","L25249-7","WMD","WMD","WMD","","","","","","","","","","0","","2","0","1","MON","3","BIWEEKLY FLOW/MONTHLY GRAB",""
"CAMB","L28I","P18675-7","","22-JUL-2004 13:38","SAMP","G","0.50","","SW","19","NITRITE-N","615","SM4500NO3F","23-JUL-2004 13:55","-.004","-0.004","",".004","","0.0040","mg/L","U","","22-JUL-2004 16:55","L25249-7","WMD","WMD","WMD","","","","","","","","","","0","","2","0","1","MON","3","BIWEEKLY FLOW/MONTHLY GRAB",""
"CAMB","L28I","P18675-7","","22-JUL-2004 13:38","SAMP","G","0.50","","SW","20","AMMONIA-N","608","SM4500-NH3H","28-JUL-2004 12:51",".009","0.009","",".009","","0.0090","mg/L","I","","22-JUL-2004 16:55","L25249-7","WMD","WMD","WMD","","","","","","","","","","0","","2","0","1","MON","2","BIWEEKLY FLOW/MONTHLY GRAB",""
"CAMB","L28I","P18675-7","","22-JUL-2004 13:38","SAMP","G","0.50","","SW","7","Temperature","","FIELD","","31.2","31.2","","","","","Deg C","","","22-JUL-2004 16:55","L25249-7","WMD","WMD","WMD","","","","","","","","","","0","","2","0","1","MON","1","BIWEEKLY FLOW/MONTHLY GRAB",""
"CAMB","L28I","P18675-7","","22-JUL-2004 13:38","SAMP","G","0.50","","SW","8","DISSOLVED OXYGEN","","FIELD","","7.64","7.64","","","","","mg/L","","","22-JUL-2004 16:55","L25249-7","WMD","WMD","WMD","","","","","","","","","","0","","2","0","1","MON","2","BIWEEKLY FLOW/MONTHLY GRAB",""
"CAMB","L28I","P18675-7","","22-JUL-2004 13:38","SAMP","G","0.50","","SW","9","SP CONDUCTIVITY, FIELD","","FIELD","","513","513","","","","","uS/cm","","","22-JUL-2004 16:55","L25249-7","WMD","WMD","WMD","","","","","","","","","","0","","2","0","1","MON","0","BIWEEKLY FLOW/MONTHLY GRAB",""
"CAMB","L28I","P18675-7","","22-JUL-2004 13:38","SAMP","G","0.50","","SW","10","PH, FIELD","","FIELD","","7.85","7.85","","","","","None","","","22-JUL-2004 16:55","L25249-7","WMD","WMD","WMD","","","","","","","","","","0","","2","0","1","MON","2","BIWEEKLY FLOW/MONTHLY GRAB",""
"CAMB","L28I","P18675-7","","22-JUL-2004 13:38","SAMP","G","0.50","","SW","32","CHLORIDE","941","EPA 300.0","27-JUL-2004 13:58","39.7","39.7","",".1","","0.1000","mg/L","","","22-JUL-2004 16:55","L25249-7","WMD","WMD","WMD","","","","","","","","","","0","","2","0","1","MON","1","BIWEEKLY FLOW/MONTHLY GRAB",""
"CAMB","L28I","P18675-7","","22-JUL-2004 13:38","SAMP","G","0.50","","SW","67","ALKALINITY, TOT, CACO3","410","EPA 310.1","28-JUL-2004 16:31","174","174","","1","","1.0000","mg/L","","","22-JUL-2004 16:55","L25249-7","WMD","WMD","WMD","","","","","","","","","","0","","2","0","1","MON","2","BIWEEKLY FLOW/MONTHLY GRAB",""
"CAMB","L28I","P20107-8","","04-AUG-2004 09:56","SAMP","G","0.50","","SW","32","CHLORIDE","941","EPA 300.0","06-AUG-2004 22:20","30.7","30.7","",".1","","0.1000","mg/L","","","04-AUG-2004 16:29","L25336-8","WMD","WMD","WMD","","","","","","","","","","0","","1","0","1","MON","1","BIWEEKLY FLOW/MONTHLY GRAB",""
"CAMB","L28I","P20107-8","","04-AUG-2004 09:56","SAMP","G","0.50","","SW","67","ALKALINITY, TOT, CACO3","410","EPA 310.1","06-AUG-2004 16:55","208","208","","1","","1.0000","mg/L","","","04-AUG-2004 16:29","L25336-8","WMD","WMD","WMD","","","","","","","","","","0","","1","0","1","MON","2","BIWEEKLY FLOW/MONTHLY GRAB",""
"CAMB","L28I","P20107-8","","04-AUG-2004 09:56","SAMP","G","0.50","","SW","78","NITRATE-N","620","SM4500NO3F","04-AUG-2004 17:03",".023","0.023","",".004","","0.0040","mg/L","","","04-AUG-2004 16:29","L25336-8","WMD","WMD","WMD","","","","","","","","","","0","","1","0","1","MON","3","BIWEEKLY FLOW/MONTHLY GRAB",""
"CAMB","L28I","P20107-8","","04-AUG-2004 09:56","SAMP","G","0.50","","SW","21","KJELDAHL NITROGEN, TOTAL","625","EPA 351.2-MOD","06-AUG-2004 11:30","1.02","1.02","",".05","","0.0500","mg/L","","","04-AUG-2004 16:29","L25336-8","WMD","WMD","WMD","","","","","","","","","","0","","1","0","1","MON","1","BIWEEKLY FLOW/MONTHLY GRAB",""
"CAMB","L28I","P20107-8","","04-AUG-2004 09:56","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","671","SM4500PF","04-AUG-2004 17:07",".009","0.009","",".004","","0.0040","mg/L","I","","04-AUG-2004 16:29","L25336-8","WMD","WMD","WMD","","","","","","","","","","0","","1","0","1","MON","3","BIWEEKLY FLOW/MONTHLY GRAB",""
"CAMB","L28I","P20107-8","","04-AUG-2004 09:56","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","06-AUG-2004 14:12",".036","0.036","",".002","","0.0020","mg/L","","","04-AUG-2004 16:29","L25336-8","WMD","WMD","WMD","","","","","","","","","","0","","1","0","1","MON","3","BIWEEKLY FLOW/MONTHLY GRAB",""
